"ID";"NAME";"DATE";"CONTENT";"STATUS";"SOLUTION"
"41";"Autorização para conectar no Switch - Instituto de Física";"2012-09-10 13:22:00";"Prezado Sr. Responsável pela Rede do IF-UFAL. Meu nome é Francisco Fidelis, sou professor do IF. Atualmente montei um novo laboratório chamado
""Grupo de Propriedades de Transporte em sistemas de Baixa Dimensionalidade"". Portanto, para ter acesso de internet, preciso conectar um cabo de rede ao Swicth central que fica
no IF-UFAL bem como ter um IP público pois preciso de acesso externo ao meu cluster. Eu farei a parte física (passar o cabo do meu cluster até  a sala do Swicth) entretanto preciso do

IP público (com possibilidade de acesso externo via ssh , pota 22 )

O gatway para este IP público

Hoje durante a tarde, uma equipe técnica que contratei  vai comparecer ao IF para proceder com a implementação da parte física(cabo ligando meu cluster até o Swicth central).Agradeço  bastante sua atenção e sua prestatividade. Pedro o Marcelo pediu que você olhasse a disponibilidade do IP e a Porta que será disponibilizada no Switch.";"closed";NULL
"42";"SIE WEB - PROBLEMAS AO TENTAR GERAR HISTÓRICO";"2012-09-10 13:36:00";"E-mail: vinicius_ufal@live.com

O aluno está sem conseguir gerar seu histórico do curso de contabilidade.
Matricula: 10110734

Mensagem de erro: 
Ops!
O sistema se comportou de maneira inesperada.

Tentei gerar aqui na central, mas ocorre o mesmo erro.";"closed";NULL
"43";"ACESSO AO SITE";"2012-09-10 13:43:00";"Olá sou membro do programa de educação tutorial de economia e faço as atualizações do site. A senha do FTP está dando errado gostaria de saber o motivo. A antiga senha constava os seguintes dados

Servidor: mysql.ufal.br
Nome: site_peteco
Usuário: petecouser
Senha: h4i31fm5

E quando tento enviar os arquivos por FTP não consigo é como tivessem mudado a senha.


Eden de Oliveira Santana
Graduando em Ciências Econômicas - FEAC/UFAL
Membro bolsista do Programa de Educação Tutorial - PET
E-mail:eden.oliveira405@gmail.com";"closed";NULL
"44";"VERIFICAÇÃO DE EQUIPAMENTO NO LOCAL";"2012-09-10 14:04:00";"PROBLEMAS COM COMPARTILHAMENTO DE IMPRESSORA. Referente ao chamado 14477

CPG - PROPEP";"closed";NULL
"45";"ACESSO AO MOODLE";"2012-09-10 14:01:00";"Caro Iran,
Você  pode, por favor, verificar o problema de acesso da aluna Mércia Maria Monteiro Santos (Curso Esp. Gestão Publica, turma F).
Conforme o relato do tutor, é necessário priorizar a resolução desse problema uma vez que a aluna está sendo prejudicada por não está participando das atividades do curso.
Atenciosamente,
------
Elba Torres
Coord. de tutoria
Curso de Esp.Gestão Pública EAD/UFAL
8827-5071/3214-1225
";"closed";NULL
"47";"Problemas - Telefones";"2012-09-10 14:23:00";"Os ramais 1067 e 1069 estão com muito ruído, dificultando a comunicação.

FONE: 1069";"closed";NULL
"48";"SEM INTERNET NO LARBORETO";"2012-09-10 14:36:00";"Solicita a substituição da fonte do radio da marca alvarion que esta queimado, a solicitante pede em caráter de urgência, pois depende da internet para a realização da aulas 

E-mail para contato:biodiversidade.ufal@gmail.com
telefone:1516 
celular:9351-8281";"closed";"&lt;p&gt;Fonte foi trocada, ficou funcionando. A conex&#227;o n&#227;o tava muito boa seria necessario realinhar a antena.&lt;/p&gt;"
"49";"TRANSPAL";"2012-09-10 14:41:00";"Matrícula: 	11213595
Nome: 	MAIRA ALEXANDRA BARBOSA DE PINA
CPF: 700.926.934-31
e-mail: mairapina93@hotmail.com";"closed";"&lt;p&gt;Dados gerados e enviados para transpal.&lt;/p&gt;"
"50";"Problema acesso a rede reitoria, computador não reconhece a senha";"2012-09-10 14:56:00";"problema:a solicitante não consegue acessar a rede reitoria dos dois computadores, fizemos o teste aqui e ela conseguiu.
ramal:1053";"closed";NULL
"51";"ALTERAÇÃO DE SENHA REDE REITORIA";"2012-09-10 15:59:00";"CPF: 20814399487
lucenildarocha@hotmail.com
TEL: 88154543
RAMAL: 1046";"closed";NULL
"52";"HOSPEDAGEM";"2012-09-10 16:42:00";"MEM. Nº09/2012-CCEA/CTEC/UFAL


HOSPEDAR O SITE DO CURSO DE ENGENHARIA AMBIENTAL E SANITÁRIA NOS SERVIDORES DO NTI. INICIALMENTE O SITE ESTÁ HOSPEDADO NOS SERVIDORES DO LCCV COM O ENDEREÇO HTTP://WWW.LCCV.UFAL.BR/ENGAMBIENTAL. A MUDANÇA SERÁ PARA : WWW.CTEC.UFAL.BR/GRADUACAO/ENGAMBIENTAL E ENGAMBIENTAL.CTEC.UFAL.BR.

OBS: O DOCUMENTO ENCONTRA-SE NA CENTRAL.";"closed";"&lt;p&gt;Foi criado o site como pedido; E foi enviado o e-mail com aviso para &lt;span class=""gI""&gt;karina.ufal@yahoo.com.br.&lt;/span&gt;&lt;/p&gt;"
"53";"ACESSO AO SIE.";"2012-09-10 16:47:00";"MEMORANDO 127/2012



SOLICITAR ACESSO DE LUCIANO BARBOSA DOS SANTOS, SIAPE 2279216, VICE DIRETOR DA UNIDADE ACADEMICA CENTRO DE TECNOLOGIA, COMO GESTOR DA UNIDADE ACADEMICA, AO SISTEMA DE INFORMAÇÃO DE ENSINO- SIE.


OBS: O DOCUMENTO ENCONTRA-SE NA CENTRAL.";"closed";NULL
"54";"ACESSO AO SISTEMA";"2012-09-10 16:53:00";"MEMORANDO 127/2012



SOLICITAR ACESSO DE LUCIANO BARBOSA DOS SANTOS, SIAPE 2279216, VICE DIRETOR DA UNIDADE ACADEMICA CENTRO DE TECNOLOGIA, COMO GESTOR DA UNIDADE ACADEMICA, AO SISTEMA DE INFORMAÇÃO DE ENSINO- SIE.


OBS: O DOCUMENTO ENCONTRA-SE NA CENTRAL.";"closed";NULL
"55";"PONTO DE TELEFONE";"2012-09-10 16:50:00";"Solicitação de extensão de um ponto de telefone já existente na SECRETARIA da Prograd.
RAMAL:1084
TELEFONE: 96345144
email:ufalprogad@gmail.com

RAMAL QUE QUEREM A EXTENSÃO : 1084";"closed";"&lt;p&gt;Foi Solicitado um novo ramal para o setor.&lt;/p&gt;"
"56";"INSTALAR PROGRAMA";"2012-09-10 17:25:00";"INSTALAR PROGRAMA QUE TORNA A APARENCIA DO EXCEL 2010 PARA O EXCEL 2003


TELEFONE: 1061";"closed";NULL
"70";"VERIFICAR EQUIPAMENTO NO LOCAL.";"2012-09-11 14:13:00";"VERIFICAR EQEUIPAMENTO NO LOCAL.";"closed";NULL
"57";"Pedido de relação de estudantes formados de cada area";"2012-09-10 17:50:00";"Solicitação dos ultimos alunos formados de cada area para que possa ser feito o cruzamento de dados , com finalidade de regularizar a relação do RU/Campus, RU/CECA e a relação da bolsa permanencia, desta Pró Reitoria Estudantil.

telefone: 1079/1080/1081
";"closed";"&lt;p&gt;Consulta utilizada:&lt;/p&gt;
&lt;hr /&gt;
&lt;p&gt;SELECT ca.MATR_ALUNO AS MATRICULA, p.NOME_PESSOA_UP AS NOME, c.NOME_CURSO_DIPLOMA AS CURSO&lt;br /&gt;FROM CURSOS_ALUNOS ca&lt;br /&gt;JOIN VERSOES_CURSOS vc USING (ID_VERSAO_CURSO)&lt;br /&gt;JOIN CURSOS c USING (ID_CURSO)&lt;br /&gt;JOIN ALUNOS a USING (ID_ALUNO)&lt;br /&gt;JOIN PESSOAS p USING (ID_PESSOA)&lt;br /&gt;WHERE ca.FORMA_EVASAO_ITEM=4 -- formado&lt;br /&gt;AND c.NIVEL_CURSO_ITEM=3 -- gradua&#231;&#227;o&lt;br /&gt;AND ca.ANO_EVASAO=2012&lt;br /&gt;ORDER BY c.NOME_CURSO_DIPLOMA, p.NOME_PESSOA_UP;&lt;/p&gt;"
"58";"Retirada de e-mail da lista.";"2012-09-10 19:32:00";"Remover da lista: desenvolvimento@nti.ufal.br a pessoa  gouveia.elaine@gmail.com
";"closed";NULL
"59";"Treinamento na reitoria - sobre possíveis problemas.";"2012-09-10 19:38:00";"Rodrigo enviou e-mail informando sobre treinamento que acontecerá nos dias 11,12 e 13, sobre o periódico da capes. O evento ocorrerá no auditório da reitoria. Portanto, suporte e redes, precisarão ter pessoas prontas para resolver qualquer problema que possa ocorrer.";"closed";NULL
"60";"VERIFICAÇÃO DE EQUIPAMENTO NO LOCAL";"2012-09-11 09:07:00";"todos os computadores com internet sem fio não estão funcionando,
computadores com internet sem fio não estão acessando a internet nem a rede.
contato: 1034";"closed";NULL
"61";"Criar usuário para a empresa Voip4all";"2012-09-11 09:53:00";"É preciso que a empresa de telefonia tenha acesso ao nosso glpi para resolver os chamados relacionados a telefonia.
Sugestao de usuario: voip4all

Precisamos de um item no catálogo de serviços, denominado: telefonia";"closed";NULL
"62";"Ramais com defeito";"2012-09-11 09:44:00";"Setor: Coordenação, Desenvolvimento de recursos humanos (CDRH)
1042 ficou mudo
Setor: Capacitação
1046 quando recebe ligações até mesmo de um outro ramal a ligação cai.";"closed";NULL
"63";"Ramal com defeito";"2012-09-11 10:33:00";"Setor: Severinão - LEMA, uma porta de vidro no térrio
1287 a ligação está caindo constantemente e as vezes a pessoa do outro lado da linha não consegue ouvir nada.
Ramal para contato: 1603";"closed";NULL
"80";"Equipamento para manutenção";"2012-09-12 10:36:00";"Ramal: 1517 / 1505
Modelo: Lenovo
Número de série: L1AD3XR
Patrimônio: 10.066.689
Formatar máquina, arquivos já salvos.
Aguardando formulário para formatação.";"closed";NULL
"64";"ALTERAÇÃO DE SENHA DE EMAIL";"2012-09-11 12:05:28";"Peço a alteração da senha do meu Email do NTI : william@nti.ufal.br .
E a adição de email no grupo Todos!!
Grato...";"closed";NULL
"65";"Solicitação de inclusão de e-mail no grupo TODOS do NTI";"2012-09-11 12:06:05";"Solicitação de inclusão de e-mail no grupo TODOS do NTI.

Endereço eletrônico deivefabian@nti.ufal.br";"closed";NULL
"73";"Substituição tutora Curso de Aperfeiçoamento em EA EAD";"2012-09-11 15:53:00";"Solicita substituição da tutora Geane pela tutora Socorro. As informações seguem abaixo.

Geane Magalhães Monte Salustiano/CPF: 92602401404/ Email: geane_monte@hotmail.com

Socorro da Silva Onório/CPF: 956.721.334-87/ Email: socorro__silva@hotmail.com

Contato com Janayna Santos - janaynasantos06@gmail.com";"closed";NULL
"66";"Rede-reitoria";"2012-09-11 12:08:00";"A solicitante não está com acesso a pasta dela na rede-reitoria.
Nome da pasta SEGS.";"closed";NULL
"67";"VERIFICAÇÃO DE EQUIPAMENTO NO LOCAL - INTERNET";"2012-09-11 13:51:00";"ICHCA - ICS - SECRETARIA

SOLICITANTE (HELDER MORAIS) INFORMA QUE ESTÃO SEM INTERNET DESDE HOJE PELA MANHÃ.

E-MAIL: TROF.HELDERMORAIS@HOTMAIL.COM
FONE: 1323";"closed";NULL
"68";"instalar impressora";"2012-09-11 14:06:00";"instalar impressora.

telefone para contato : 1033";"closed";NULL
"90";"ACESSO AO SIE WEB";"2012-09-12 14:06:00";"MEMORANDO N° 127/2012 - GD/CTEC/UFAL

ACESSO PARA COMO GESTOR DA UNIDADE ACADEMICA CTEC.

SIAPE: 2279216";"closed";NULL
"74";"Verificação de equipamento no local";"2012-09-12 08:15:00";"Colocar 4 computadores em rede reitoria.
Ramal: 1052
";"closed";NULL
"71";"FORMULÁRIO TRANSPAL";"2012-09-11 14:55:00";"CPF: 08396403406
MATRICULA: 11213589


TELEFONE: 88644595";"closed";"&lt;p&gt;Dados gerados e enviados para transpal&lt;/p&gt;"
"72";"acesso ao sie-web  para secretario";"2012-09-11 15:08:00";"Oficio nº 84/2012
solicita o acesso aos servidores: 
Rosana sarita de araujo/717733041-00
Edilma Mendes de Moraes/287011604-78
Mário José Gomes de Melo Silva/394822604-06
Com acesso de matricula de aluno,consulta,cadastro de oferta academica,relatorios e pagelas de disciplinas. 

Obs: o documento encontra-se na central";"closed";NULL
"96";"Manutenção de ramal";"2012-09-12 15:10:00";"Substituição de aparelho e mudança de local.
telefone para contato : 1053";"closed";NULL
"75";"EAD-TÓPICOS SEM OPÇÃO RESPONDER";"2012-09-12 08:38:00";"nos Fóruns de discussão, não há a opção RESPONDER para os alunos. Por favor, veja esta configuração.
 ";"closed";NULL
"76";"Verificação de equipamento no local";"2012-09-12 09:35:00";"Computador sem acesso à CIAF
Ramal: 1123
Sala: Sala das diárias.";"closed";NULL
"77";"Instalação de programas";"2012-09-12 09:49:00";"Configuração de uma máquina virtual para a biblioteca central";"closed";NULL
"78";"Rede-reitoria";"2012-09-12 09:52:00";"A solicitante não esta encontrando a scaner na rede-reitoria.";"closed";"&lt;p&gt;Foi criado um Usuario para o Scanner e configurado no Dominio Reitoria para que as digitalizacoes fossem encaminhadas para a pasta do Setor.&lt;/p&gt;
&lt;p&gt;Como j&#225; faz bastante tempo que foi solucionado, favor ligar para o setor apenas para saber se tem algum outro tipo de problema.&lt;/p&gt;"
"79";"Problemas de conectividade ";"2012-09-12 09:38:00";"Bloco da FAU sem acesso à internet.";"closed";NULL
"81";"Equipamento para manutenção";"2012-09-12 10:33:00";"Modelo: Asos
Não possui número de série.
Patrimônio: 10032679 
Atualizar a bios da placa mãe, a máquina liga e fica com a tela preta.";"closed";NULL
"113";"Compartilhamento na rede-reitoria";"2012-09-13 10:34:00";"Patrimônio: 10092366; 10092371 e 10141238.
Compartilhamento de três impressoras no setor de convênios.";"closed";NULL
"82";"Equipamento para manutenção";"2012-09-12 10:43:00";"Ramal: 9937 3610
Modelo: HP
Número de série: BRG109F7NL
Patrimônio: 10.122.070
Máquina não liga.";"closed";NULL
"83";"Equipamento para manutenção";"2012-09-12 10:46:00";"Modelo: Asos
Não possui número de série
Patrimônio: 10031166
Atualizar o bios da placa mãe, a máquina liga e fica com a tela preta.";"closed";"&lt;p&gt;&lt;span style=""font-family: 'Bitstream Vera Sans', arial, Tahoma, 'Sans serif'; font-size: 11px; background-color: #f8fafb;""&gt;O problema n&#227;o se encontra na Bios, e sim na mem&#243;ria RAM, que estava com defeito, e no primeiro SLOT de mem&#243;ria RAM, que n&#227;o funciona. Subsitu&#237; por uma mem&#243;ria de 128mb para fazer o teste, e a m&#225;quina funcionou. Recomenda-se a compra de uma mem&#243;ria DDR400 ou inferior, de 256, 512 ou 1024mb. N&#227;o temos estoque desta mem&#243;ria pois j&#225; &#233; antiga.&lt;/span&gt;&lt;br style=""font-family: 'Bitstream Vera Sans', arial, Tahoma, 'Sans serif'; font-size: 11px; background-color: #f8fafb;"" /&gt;&lt;br style=""font-family: 'Bitstream Vera Sans', arial, Tahoma, 'Sans serif'; font-size: 11px; background-color: #f8fafb;"" /&gt;&lt;span style=""font-family: 'Bitstream Vera Sans', arial, Tahoma, 'Sans serif'; font-size: 11px; background-color: #f8fafb;""&gt;IMPORTANTE: COLOCAR A MEM&#211;RIA NO SEGUNDO SLOT.&lt;/span&gt;&lt;/p&gt;"
"84";"Conectividade";"2012-09-12 10:46:00";"Sala: Diretório de Arquitetura
Puxar um ponto de rede de um existente no Grupo de Pesquisa JECA, bloco da FAU.
Ramal: 1266";"closed";NULL
"85";"Treinamento - Portais";"2012-09-12 10:58:00";"Quarta-feira, dia 19/09, às 9:30h.";"closed";NULL
"114";"sie web- acesso de coordenador";"2012-09-13 10:56:00";"verifiquei no e-mail da cau como coordenadora da Educação Física Licenciatura consta Maria Elizabete e o atual coordenador é o professor Francisco de Assis Farias.
E-mail:shyko@globo.com
telefone:9973-0500 / 9927-4410
telefone do setor 3322-2416
cpf:099.196.864.68
siape:267142";"closed";"&lt;p&gt;Adicionei o professor ao grupo de coordenado de educa&#231;&#227;o fis&#237;ca licenciatura.&lt;/p&gt;
&lt;p&gt;logim:cpf&lt;/p&gt;
&lt;p&gt;senha:a mesma do di&#225;rio de classe&#160;&lt;/p&gt;"
"86";"Equipamento para manutenção";"2012-09-12 11:04:00";"Atualizar a bios da placa mãe, a máquina liga mas a tela fica preta.";"closed";NULL
"87";"TROCA DE SENHA DA REDE REITORIA";"2012-09-12 11:05:00";"NOME COMPLETO: OLIVAN ALVES DA SILVA
CPF DA SOLICITANTE:15212564468
SIAPE:1120419
";"closed";NULL
"88";"WEBMAIL";"2012-09-12 11:31:00";"Trocar senha o WEBMAIL.";"closed";NULL
"89";"FORMULÁRIO TRANSPAL";"2012-09-12 12:36:00";"CONFECCIONAR DOCUMENTO PARA QUE A SOLICITANTE POSSA PROVAR A TRANSPAL QUE SEUS DADOS JÁ FORAM ENVIADOS.
Matrícula: 	11213506
Nome: 	TATIANA DOS SANTOS VIANA
CPF: 077.080.494-23

FONE: 9626-0478
OBS.: SOLICITANTE VIRÁ O DOCUMENTO AMANHÃ AO MEIO DIA.";"closed";"&lt;p&gt;Dados gerados e enviados para transpal&lt;/p&gt;"
"91";"Manutenção de ramal";"2012-09-12 14:05:00";"Telefone para contato: 1055/9302-0427

Trocar o ponto de um lugar da sala para outro.
email: grmonteio04@gmail.com
Setor da procuradoria na secretaria.";"closed";"&lt;p&gt;Foi Solicitado um novo ramal IP no setor.&lt;/p&gt;"
"92";"Mudar ponto fisico de local.";"2012-09-12 14:05:00";"telefone para contato: 1055

Mudar o ponto fisico de local.";"closed";NULL
"93";"Formulário da transpal";"2012-09-12 14:52:00";"Formulário da transpal

TELEFONE: 96204450
CPF:09586602478
Matrícula: 11210794";"closed";"&lt;p&gt;Dados gerados e enviados para Transpal&lt;/p&gt;"
"120";"Formulário da transpal";"2012-09-13 14:55:00";"Ingrid Morena dos santos
Matrícula: 12110996
CPF: 001.206.295-26

";"closed";"&lt;p&gt;Dados gerados e enviados para Transpal&lt;/p&gt;"
"94";"Criação de conta Rede Reitoria";"2012-09-12 14:49:00";"Criação de Conta Rede Reitoria para - Thiago Souza Santos
E-mail - thiagosouza-s@hotmail.com
Fone 3214-1032- PROGEP";"closed";NULL
"95";"Criação de Conta Rede Reitoria";"2012-09-12 14:56:00";"Criação de Conta Rede Reitoria para Melissa Rossana de Oliveira Menezes
CPF nº 032.239.864-99
E-mail - melissaprogep@hotmail.com
Fone - 3214-1032 - PROGEP";"closed";NULL
"97";"SIE WEB - lista discriminada";"2012-09-12 15:36:00";"SOLICITANTE: VANESSA GALDINO
pedagogiauab@gmail.com/coordpeduab@ead.ufal.br

Estou entrando em contato para pedir, por gentileza, uma lista discriminada com os nomes dos alunos do período 2012.1. 
Para compor a lista, a Profª Elza e Eu, necessitamos saber quais alunos correspondem a demanda social e a rede pública. 

Precisamos dos seguintes dados:

- Nome completo;
- Data de Nascimento
- CPF;
- Endereço completo
- Email.

Os dados supracitados serão utilizados para preenchermos as solicitações requeridas pelo Sisuab, no que se refere à 4ª oferta março/2012.
";"closed";"&lt;p&gt;A planilha solicitada foi anexada ao chamado.&lt;/p&gt;"
"98";"Alteração de disciplina no sistema academico.";"2012-09-12 16:08:00";" A solicitante é servidora e pede a alteração de disciplina no sistema academico.
Curso: matemática a distancia

Cfp: 164169424-68
Siape: 1120942
A coordenadora do curso de matemática pede para tirar pesquisa educacional MATD48 e deixar apenas pesquisa educacional MATD32(6 PERIODO)
Consulta de disciplina a solicitante não consegue retirar.
Excluir didatica da matemática MATD050 e mudar didatica da matematica 1 MATD049, PARA APENAS DIDADICA DA MATEMÁTICA SEM O NUMERO ""1"", MAS CONTINUAR COM O MESMO CODIGO.

hISTÓRIA DA MATEMATICA TEM QUE TER A CARGA HORARIA IGUAL A 60HORAS MATD047.
iNFORMATICA EDUCATIVA MATD044 PASSA TER A CARGA HORARIA IGUAL A 40 HORAS.
TRABALHO DE CONCLUSÃO DE CURSO PASSA TER A CARGA HORARIA IGUAL A 60 HORAS.

telefone para contato: 1082";"closed";"&lt;p&gt;O problema que havia na exclus&#227;o j&#225; foi resolvido. Assim, a coordenadora j&#225; pode fazer as altera&#231;&#245;es necess&#225;rias nas disciplinas no SIE WEB.&lt;/p&gt;"
"99";"COMPARTILHAMENTO DE IMPRESSORA.";"2012-09-12 16:23:00";"VERIFICAR COMPARTILHAMENTO DE IMPRESSORA.
TELEFONE PARA CONTATP:1105";"closed";NULL
"100";"Verificação Impressora";"2012-09-12 17:05:00";"Verificação de impressora
Patrimonio : 08980 FUNDEPES
Lexmark

TELEFONE: 1004
EMAIL: reas@reitoria.ufal.br

SETOR: GABINETE";"closed";NULL
"152";"Verficação de internet";"2012-09-17 10:50:00";"Verificar dois computadores sem acesso à internet no Laboratório de Nutrição.

Ramal: 1166";"closed";NULL
"103";"Atualização de relação de docentes.";"2012-09-12 17:30:00";"Houve alteração na relação de docentes do curso de Sistemas de Informação.
Relação em anexo.

O coordenador irá atualizar no Sie Web. Proceder com a atualização no Moodle.";"closed";"&lt;p&gt;Os docentes associados &#224;s disciplinas no Moodle foram atualizados de acordo com o SIE.&lt;/p&gt;"
"104";"verificar eqeuipamento no local";"2012-09-12 17:34:00";"Máquina apitando.
telefone para contato : 1004";"closed";NULL
"105";"Configuração Moodle 2 - pós.";"2012-09-12 17:36:00";"O solicitante tem recebido reclamações que nos Fóruns de discussão, não há a opção RESPONDER para os alunos.
Solicita verificação de configuração.
 
 
";"closed";NULL
"106";"Inserção de páginas da coordenação de tutoria no site da CIED";"2012-09-12 17:44:00";"Solicitação que o professor Cleber Nauber dos Santos acompanhe o processo de implementação das páginas da coordenação de Tutoria no site da CIED, de acordo com o conteudo em anexo, no padrão visual e de programação adotado pelo NTI para o site da CIED. Os textos e imagens serão fornecidos pela CIED.

CI Nº 323/2012

DOCUMENTO NA CENTRAL";"closed";"&lt;p&gt;Foi conversado com a representante da CIED Jacqueline Felix que poderiamos deconiderar esse chamado.&lt;/p&gt;"
"145";"Moodle - não possibilidade de envio de trabalho";"2012-09-14 18:11:00";"A tutora Sorismar Melo (e-mail: msorismar@gmail.com), envia e-mail informando que a aluna MARIA LÚCIA ARAÚJO DA ROCHA, matrícula 12113384, não consegue enviar trabalho de Projetos Integradores, pois o sistema esta travado, não tendo como enviar arquivo.
";"closed";"&lt;p&gt;O ambiente da disciplina Projetos Integradores n&#227;o possui tarefa de envio de arquivo, apenas uma tarefa do tipo Texto Online, que n&#227;o permite o envio de arquivo, mas somente a edi&#231;&#227;o de texto diretamente no Moodle.&lt;/p&gt;"
"107";"Verificação de equipamento no local";"2012-09-13 08:42:00";"Sala de convênios.
Patrimônio: 10092371
Ramal para contato: 1123
A máquina está muito lenta e não está acessando a internet sem fio. A conexão parece estar normal mas não está conectando.";"closed";NULL
"109";"Acesso à Usuário ";"2012-09-13 09:03:00";"Retirar acesso à usuária Maysa Santos da Silva, CPF: 079.500.564-44, da alimentação do site cied.ufal.br";"closed";"&lt;p&gt;Usu&#225;rio foi removido do portal.&lt;/p&gt;"
"125";"problamas de conectivade -documentos compartilhados";"2012-09-14 08:56:00";"rede de documentos compartilhados estão travados- aparece uma mensagem informando que o documento esta aberto por outro usuário.
são vários documentos travados.";"closed";NULL
"110";"Está sendo localizada, mas não estão conseguindo imprimir, de patrimôn";"2012-09-13 09:16:00";"Está sendo localizada, mas não estão conseguindo imprimir, de patrimônio 10026237   e a outra reconfiguração de uma impressora a rede reitoria, a mesma não está sendo encontrada na rede-reitoria  de patrimônio10137367  
";"closed";"&lt;p&gt;Funcionando.&lt;/p&gt;"
"111";"verificar eqeuipamento no local";"2012-09-13 09:51:00";"Verificar programa Excel e Word que estão expirados, instalar BrOffice.
Ramal: 1079
Sala: GAE";"closed";NULL
